0,036000000000200
0,036000000000996
0,036999999999900
0,036999999999900
0,036999999999900
0,036999999999990
0,036999999999999
0,037000000000006
0,037000000000006
0,037000000000091
0,037000000000099
0,037000000001001
0,037999999999997
0,037999999999997
0,037999999999997
0,037999999999997
0,038000000000011
0,038000000000196
0,038000000000196
0,038000000000196
0,038000000000196
0,039000000000002
0,039000000000019
0,039999999999900
0,039999999999900
0,039999999999900
0,039999999999992
0,040000000000205
0,040000000000205
0,040999999999897
0,040999999999897
0,040999999999904
0,040999999999970
0,040999999999997
0,040999999999997
0,041000000000011
0,041999999999902
0,041999999999902
0,042000000000000
0,042000000000002
0,042000000000019
0,042000000000101
0,043000000000205
0,043000000000205
0,044000000000010
0,044000000000011
0,044000000000196
0,044000000000210
0,044999999999895
0,045000000000002
0,045999999999900
0,045999999999900
0,045999999999900
0,045999999999900
0,045999999999992
0,046000000000007
0,046000000000010
0,046000000000010
0,046000000000191
0,046000000000205
0,046000000000305
0,046999999999997
0,046999999999997
0,046999999999997
0,047000000000100
0,047000000000196
0,047000000000296
0,047999999999902
0,047999999999902
0,048000000000000
0,048000000000002
0,048000000000002
0,048000000000201
0,048000000000300
0,048999999999900
0,049000000000007
0,049000000000206
0,049000000001001
0,049999999999805
0,049999999999898
0,049999999999898
0,049999999999997
0,050000000000210
0,050999999999803
0,050999999999895
0,050999999999895
0,050999999999895
0,050999999999903
0,050999999999903
0,051000000000000
0,051000000000002
0,051000000000016
0,051000000000201
0,051000000000201
0,051999999999900
0,052000000000191
0,052000000000206
0,052999999999898
0,052999999999898
0,052999999999905
0,052999999999997
0,053000000000011
0,053000000000012
0,053000000000210
0,053000000000992
0,053999999999899
0,053999999999903
0,053999999999990
0,053999999999999
0,054999999999900
0,055000000000192
0,055999999999898
0,055999999999898
0,055999999999997
0,055999999999999
0,056000000000001
0,056000000000012
0,056000000000310
0,056999999999896
0,056999999999988
0,056999999999990
0,057000000000301
0,057999999999801
0,057999999999801
0,058000000000305
0,058999999999799
0,058999999999998
0,058999999999998
0,058999999999998
0,059000000000101
0,059000000000992
0,059999999999896
0,060000000000002
0,060000000000002
0,060999999999901
0,061000000000007
0,061000000000306
0,061999999999898
0,061999999999898
0,062000000000101
0,062000000000296
0,062000000000310
0,062999999999796
0,062999999999796
0,062999999999988
0,063000000000000
0,063000000000002
0,063999999999993
0,064000000000030
0,064000000000291
0,064000000000988
0,064999999999799
0,064999999999990
0,065000000000101
0,065000000000296
0,065000000000310
0,065000000000310
0,065999999999796
0,066000000000003
0,066999999999990
0,067000000000020
0,067000000000405
0,067999999999998
0,067999999999998
0,068000000000012
0,068000000000020
0,068000000000097
0,068000000000311
0,068000000000396
0,068000000001007
0,068999999999797
0,068999999999903
0,068999999999990
0,069000000000003
0,069000000000003
0,069000000000003
0,069999999999899
0,069999999999901
0,070000000000000
0,070000000000391
0,071000000000002
0,071000000000311
0,071000000000993
0,071999999999804
0,071999999999804
0,071999999999804
0,071999999999974
0,072000000000003
0,072000000000099
0,072000000000301
0,072000000000301
0,072000000000401
0,072000000001026
0,073000000000000
0,073000000000306
0,074000000000297
0,074000000000410
0,074999999999797
0,074999999999896
0,074999999999989
0,075000000000003
0,075000000000102
0,075000000000998
0,075999999999802
0,075999999999802
0,075999999999901
0,075999999999993
0,075999999999993
0,075999999999999
0,076000000000292
0,076000000000406
0,077000000000101
0,077000000000101
0,077999999999804
0,077999999999904
0,078000000000030
0,078000000000099
0,078000000000401
0,078000000000401
0,078000000000998
0,078999999999901
0,078999999999990
0,079999999999806
0,079999999999998
0,079999999999998
0,079999999999998
0,080000000000030
0,080000000000098
0,080000000000396
0,080000000000396
0,080999999999797
0,080999999999797
0,080999999999804
0,080999999999989
0,081000000000017
0,081000000000021
0,081000000000030
0,081000000000099
0,082000000000306
0,082000000000406
0,082000000000406
0,082000000000406
0,082999999999800
0,082999999999800
0,082999999999899
0,082999999999998
0,083000000000030
0,083000000000411
0,083999999999989
0,084000000000003
0,084000000000401
0,084000000000401
0,085000000000008
0,085000000000406
0,085000000001003
0,085000000001003
0,085000000001003
0,085999999999800
0,085999999999800
0,085999999999999
0,086000000000102
0,086000000000993
0,087000000000099
0,087000000000401
0,087000000000401
0,088000000000200
0,088000000001017
0,089000000000102
0,089000000000496
0,089999999999797
0,090000000000387
0,090000000000401
0,090000000000401
0,090000000000401
0,091000000000392
0,091999999999999
0,092000000000030
0,092000000000397
0,092000000000397
0,092000000000496
0,092999999999698
0,092999999999805
0,092999999999990
0,093000000000000
0,093999999999802
0,094000000000506
0,094999999999800
0,094999999999999
0,095000000000030
0,095000000000102
0,095000000000496
0,095999999999901
0,096000000000501
0,096000000000501
0,096000000000501
0,097000000000101
0,097000000000989
0,097000000001003
0,097000000001003
0,097999999999800
0,097999999999800
0,097999999999999
0,098000000000397
0,098000000000411
0,098000000000496
0,098999999999705
0,098999999999798
0,099000000000004
0,099000000000501
0,099999999999994
0,100000000000009
0,100000000000392
0,100999999999999
0,101000000000397
0,101000000000397
0,101999999999698
0,102000000000999
0,102000000000999
0,102999999999696
0,102999999999703
0,102999999999803
0,103000000000101
0,103999999999800
0,103999999999900
0,104000000000202
0,104999999999798
0,104999999999798
0,104999999999990
0,105000000000487
0,105000000000501
0,105000000000999
0,105999999999696
0,106000000000197
0,106000000000506
0,106999999999701
0,106999999999999
0,108000000000004
0,109000000000975
0,110000000000001
0,110000000000994
0,110999999999699
0,111000000000004
0,111999999999696
0,112000000000201
0,112000000000492
0,112999999999801
0,112999999999801
0,113000000000000
0,113000000000000
0,113000000000497
0,113000000000596
0,113000000001009
0,113999999999699
0,114999999999704
0,114999999999980
0,115000000000009
0,115000000000197
0,115000000000592
0,115999999999990
0,116000000000000
0,116000000000199
0,116000000000597
0,116000000000611
0,116999999999699
0,117000000000097
0,117000000000200
0,117000000000999
0,117999999999901
0,117999999999903
0,118000000000000
0,118000000000201
0,120000000000601
0,120000000000601
0,120999999999697
0,120999999999704
0,121000000000098
0,121000000001004
0,121999999999794
0,122000000000000
0,122999999999699
0,122999999999799
0,123000000000587
0,123000000000999
0,123000000000999
0,124999999999702
0,125000000000597
0,125000000000995
0,125000000000995
0,126999999999704
0,127000000000198
0,127000000001004
0,127000000001004
0,127999999999702
0,129000000000050
0,129999999999704
0,129999999999704
0,130000000000592
0,130000000000706
0,130999999999702
0,130999999999980
0,130999999999990
0,131000000000000
0,131000000000597
0,131000000000611
0,131000000000995
0,132000000000200
0,132000000000588
0,132000000001000
0,132000000001000
0,132999999999697
0,132999999999704
0,133000000000990
0,133000000000990
0,133999999999695
0,133999999999702
0,133999999999702
0,133999999999702
0,133999999999901
0,134000000000995
0,135000000000701
0,135999999999598
0,135999999999930
0,136000000000692
0,136000000000706
0,137000000000697
0,137999999999700
0,138000000001000
0,138000000001000
0,138999999999598
0,139000000000692
0,139000000000706
0,139000000001005
0,139999999999899
0,140000000000001
0,140000000000597
0,141000000001000
0,141999999999598
0,141999999999980
0,142000000000593
0,142999999999702
0,143000000000697
0,144000000000702
0,144999999999698
0,144999999999900
0,145000000000049
0,145000000000099
0,145000000001005
0,146000000000697
0,147000000000986
0,147999999999920
0,148000000000792
0,148000000001005
0,148999999999596
0,148999999999695
0,148999999999702
0,150000000000050
0,150999999999899
0,152000000000050
0,152000000000051
0,152000000000697
0,152999999999700
0,152999999999700
0,152999999999980
0,153000000000201
0,153000000000802
0,153999999999606
0,154000000000199
0,155000000000697
0,155999999999700
0,155999999999700
0,155999999999899
0,156000000000201
0,156000000000702
0,156000000000802
0,156999999999901
0,157000000000693
0,157000000000693
0,157999999999596
0,158000000000001
0,158000000000996
0,158000000000996
0,158999999999899
0,159000000000050
0,159000000000802
0,159000000001001
0,159999999999698
0,160999999999596
0,161000000000001
0,161000000000200
0,161999999999601
0,161999999999990
0,163000000000991
0,163999999999596
0,163999999999604
0,163999999999703
0,164000000000049
0,164000000000200
0,164999999999594
0,165000000000202
0,165000000000802
0,166000000000992
0,166999999999604
0,166999999999990
0,167000000000201
0,167000000000996
0,167999999999594
0,168000000000802
0,168000000000802
0,168000000001001
0,169000000000199
0,169999999999597
0,170000000000897
0,170000000000996
0,170999999999601
0,171000000000802
0,171000000000902
0,171999999999599
0,171999999999599
0,172000000000807
0,172000000000992
0,173999999999602
0,174999999999599
0,176000000000002
0,176000000000798
0,176000000000897
0,177000000000202
0,177000000000987
0,178999999999597
0,178999999999597
0,178999999999980
0,179999999999502
0,180000000000199
0,180000000000803
0,181000000000893
0,181000000000907
0,181000000000907
0,181000000001006
0,183000000000199
0,183000000000902
0,183000000001002
0,184999999999505
0,186000000000007
0,187000000000893
0,188000000000898
0,188000000000898
0,188999999999503
0,188999999999503
0,189999999999500
0,190000000001007
0,190999999999505
0,191000000000898
0,191000000000997
0,192000000000988
0,192000000001002
0,193000000000071
0,194999999999899
0,198000000000060
0,198999999999501
0,199000000000893
0,199000000001007
0,199999999999498
0,199999999999900
0,201000000000022
0,201000000000988
0,201000000001017
0,201999999999600
0,202000000000300
0,206000000000998
0,206000000000998
0,206000000000998
0,206999999999980
0,207000000000200
0,207000000000988
0,207000000001003
0,208000000000993
0,208000000000993
0,208000000001007
0,208000000001007
0,209000000000202
0,209000000000298
0,209000000000998
0,209000000001012
0,209999999999596
0,210000000000070
0,212000000000998
0,212000000001012
0,213000000000070
0,213999999999501
0,214000000001008
0,214000000001008
0,215000000000998
0,217000000001008
0,219999999999501
0,220000000001093
0,220999999999400
0,222000000000300
0,222000000001003
0,222999999999502
0,223000000000994
0,223999999999400
0,224000000000999
0,225000000000300
0,225000000001103
0,226000000000080
0,228000000000200
0,228000000001089
0,228000000001103
0,231000000000080
0,231999999999495
0,231999999999870
0,232000000001008
0,233000000000999
0,233000000001098
0,233000000001098
0,235999999999400
0,236000000001098
0,236000000001198
0,237000000000300
0,237000000001103
0,239000000000080
0,239999999999398
0,240000000001004
0,241000000001193
0,242000000000303
0,243000000000301
0,244999999999970
0,245000000001994
0,246000000000301
0,246000000000301
0,246999999999403
0,247000000000298
0,248999999999800
0,249000000001203
0,249999999999396
0,249999999999771
0,250000000001194
0,251000000001198
0,251999999999406
0,254000000001199
0,254999999999399
0,255999999999899
0,256999999999401
0,256999999999859
0,263999999999900
0,264000000001303
0,264000000002000
0,268000000000299
0,271000000001010
0,272000000000300
0,275000000001995
0,275999999999300
0,277000000000303
0,278000000001995
0,279999999999305
0,281000000001299
0,283000000001309
0,284000000001001
0,284999999999300
0,288000000001404
0,289000000000982
0,291999999999298
0,292000000000399
0,292000000002005
0,293999999999400
0,293999999999800
0,296999999999301
0,297000000001404
0,297999999999298
0,299000000000401
0,300000000002001
0,301999999999303
0,304000000000997
0,304000000000997
0,307000000000400
0,310999999999304
0,311000000001002
0,311000000001002
0,317000000000000
0,318999999999800
0,319000000001608
0,320000000001500
0,320000000001514
0,323000000001997
0,329000000000000
0,329999999999302
0,330999999999200
0,330999999999801
0,331000000001993
0,331999999999198
0,331999999999297
0,332000000000402
0,333000000000400
0,333000000001604
0,333000000001604
0,336000000002002
0,339000000001690
0,341000000001998
0,342000000001704
0,344999999999196
0,345000000000090
0,345000000002003
0,349000000001993
0,350000000001600
0,359000000000400
0,360000000001008
0,360000000002003
0,360999999999102
0,360999999999201
0,361999999999801
0,362000000001004
0,362000000001700
0,364000000001994
0,366999999999960
0,375000000001805
0,377000000001999
0,381000000001890
0,391000000000499
0,393000000001990
0,393999999999096
0,398000000001900
0,400000000001910
0,400000000001995
0,401999999999099
0,403000000001910
0,406000000000400
0,407000000001901
0,408000000001906
0,409000000001996
0,412000000001996
0,416000000002001
0,416999999999770
0,424000000002010
0,434000000002101
0,436000000002011
0,441999999998998
0,445000000003006
0,446999999998901
0,447000000002106
0,452999999998895
0,452999999999001
0,461000000001988
0,462000000002206
0,463000000000200
0,464999999998902
0,465000000000600
0,466000000001998
0,467000000002002
0,468999999998900
0,475999999998898
0,482000000002003
0,483000000002008
0,485999999998896
0,489000000002008
0,492999999998794
0,495000000000598
0,501000000000598
0,509000000002402
0,518000000002502
0,530999999998798
0,533000000002005
0,538000000000601
0,538999999998701
0,540000000003005
0,543000000000699
0,555000000002607
0,575000000002802
0,583000000002997
0,608000000000299
0,660000000002995
0,661000000003099
0,671999999998398
0,679000000002986
0,702999999999610
0,745000000003500
0,783000000003995
0,841000000004001
0,903999999999501
0,941000000001200
1,016000000004910
